COMMAND     PID USER   FD      TYPE             DEVICE SIZE/OFF   NODE NAME
tuic-serv 11653 root  154u     IPv4             241022      0t0    TCP jp-n01.internal.cloudapp.net:38908->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  155u     IPv4             245344      0t0    TCP jp-n01.internal.cloudapp.net:36840->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  156u     IPv4             242822      0t0    TCP jp-n01.internal.cloudapp.net:35458->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  157u     IPv4             241334      0t0    TCP jp-n01.internal.cloudapp.net:53724->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  158u     IPv4             241704      0t0    TCP jp-n01.internal.cloudapp.net:50768->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  159u     IPv4             243442      0t0    TCP jp-n01.internal.cloudapp.net:58386->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  160u     IPv4             245021      0t0    TCP jp-n01.internal.cloudapp.net:56446->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  161u     IPv4             242982      0t0    TCP jp-n01.internal.cloudapp.net:42418->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  162u     IPv4             244448      0t0    TCP jp-n01.internal.cloudapp.net:36452->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  163u     IPv4             241989      0t0    TCP jp-n01.internal.cloudapp.net:34370->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  164u     IPv4             242120      0t0    TCP jp-n01.internal.cloudapp.net:48566->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  165u     IPv4             242194      0t0    TCP jp-n01.internal.cloudapp.net:44176->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  166u     IPv4             243081      0t0    TCP jp-n01.internal.cloudapp.net:54656->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  167u     IPv4             249466      0t0    TCP jp-n01.internal.cloudapp.net:38480->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  168u     IPv4             243219      0t0    TCP jp-n01.internal.cloudapp.net:55926->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  169u     IPv4             243983      0t0    TCP jp-n01.internal.cloudapp.net:59562->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  170u     IPv4             246656      0t0    TCP jp-n01.internal.cloudapp.net:33390->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  171u     IPv4             243645      0t0    TCP jp-n01.internal.cloudapp.net:48038->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  172u     IPv4             256548      0t0    TCP jp-n01.internal.cloudapp.net:44534->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  173u     IPv4             244244      0t0    TCP jp-n01.internal.cloudapp.net:55902->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  174u     IPv4             244323      0t0    TCP jp-n01.internal.cloudapp.net:36838->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  175u     IPv4             245824      0t0    TCP jp-n01.internal.cloudapp.net:50792->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  176u     IPv4             244665      0t0    TCP jp-n01.internal.cloudapp.net:50906->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  177u     IPv4             246029      0t0    TCP jp-n01.internal.cloudapp.net:55412->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  178u     IPv4             246070      0t0    TCP jp-n01.internal.cloudapp.net:36208->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  179u     IPv4             247743      0t0    TCP jp-n01.internal.cloudapp.net:54232->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  180u     IPv4             244548      0t0    TCP jp-n01.internal.cloudapp.net:59238->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  181u     IPv4             244816      0t0    TCP jp-n01.internal.cloudapp.net:35008->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  182u     IPv4             245454      0t0    TCP jp-n01.internal.cloudapp.net:39380->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  183u     IPv4             244885      0t0    TCP jp-n01.internal.cloudapp.net:40144->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  184u     IPv4             246230      0t0    TCP jp-n01.internal.cloudapp.net:49740->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  185u     IPv4             247546      0t0    TCP jp-n01.internal.cloudapp.net:32990->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  186u     IPv4             253038      0t0    TCP jp-n01.internal.cloudapp.net:36954->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  187u     IPv4             248845      0t0    TCP jp-n01.internal.cloudapp.net:56720->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  188u     IPv4             246770      0t0    TCP jp-n01.internal.cloudapp.net:58558->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  189u     IPv4             246983      0t0    TCP jp-n01.internal.cloudapp.net:58514->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  190u     IPv4             248883      0t0    TCP jp-n01.internal.cloudapp.net:60118->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  191u     IPv4             247129      0t0    TCP jp-n01.internal.cloudapp.net:48600->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  192u     IPv4             247196      0t0    TCP jp-n01.internal.cloudapp.net:48008->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  193u     IPv4             248969      0t0    TCP jp-n01.internal.cloudapp.net:44654->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  194u     IPv4             250112      0t0    TCP jp-n01.internal.cloudapp.net:47140->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  195u     IPv4             247421      0t0    TCP jp-n01.internal.cloudapp.net:35050->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  196u     IPv4             247559      0t0    TCP jp-n01.internal.cloudapp.net:58564->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  197u     IPv4             248170      0t0    TCP jp-n01.internal.cloudapp.net:36612->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  198u     IPv4             253341      0t0    TCP jp-n01.internal.cloudapp.net:43694->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  199u     IPv4             249655      0t0    TCP jp-n01.internal.cloudapp.net:57796->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  200u     IPv4             248221      0t0    TCP jp-n01.internal.cloudapp.net:38184->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  201u     IPv4             248388      0t0    TCP jp-n01.internal.cloudapp.net:54494->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  202u     IPv4             259146      0t0    TCP jp-n01.internal.cloudapp.net:34402->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  203u     IPv4             247958      0t0    TCP jp-n01.internal.cloudapp.net:58134->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  204u     IPv4             248126      0t0    TCP jp-n01.internal.cloudapp.net:43458->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  205u     IPv4             248025      0t0    TCP jp-n01.internal.cloudapp.net:58148->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  206u     IPv4             251160      0t0    TCP jp-n01.internal.cloudapp.net:60498->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  207u     IPv4             250145      0t0    TCP jp-n01.internal.cloudapp.net:53006->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  208u     IPv4             255765      0t0    TCP jp-n01.internal.cloudapp.net:33590->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  209u     IPv4             249200      0t0    TCP jp-n01.internal.cloudapp.net:53576->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  210u     IPv4             249682      0t0    TCP jp-n01.internal.cloudapp.net:53984->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  211u     IPv4             249668      0t0    TCP jp-n01.internal.cloudapp.net:57808->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  212u     IPv4             260703      0t0    TCP jp-n01.internal.cloudapp.net:47086->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  213u     IPv4             251272      0t0    TCP jp-n01.internal.cloudapp.net:35304->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  214u     IPv4             250252      0t0    TCP jp-n01.internal.cloudapp.net:37230->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  215u     IPv4             253188      0t0    TCP jp-n01.internal.cloudapp.net:43040->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  216u     IPv4             250310      0t0    TCP jp-n01.internal.cloudapp.net:39118->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  217u     IPv4             251373      0t0    TCP jp-n01.internal.cloudapp.net:32794->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  218u     IPv4             255250      0t0    TCP jp-n01.internal.cloudapp.net:44068->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  219u     IPv4             253814      0t0    TCP jp-n01.internal.cloudapp.net:59672->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  220u     IPv4             259688      0t0    TCP jp-n01.internal.cloudapp.net:46156->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  221u     IPv4             264994      0t0    TCP jp-n01.internal.cloudapp.net:57424->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  222u     IPv4             253147      0t0    TCP jp-n01.internal.cloudapp.net:56708->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  223u     IPv4             253215      0t0    TCP jp-n01.internal.cloudapp.net:41622->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  224u     IPv4             253267      0t0    TCP jp-n01.internal.cloudapp.net:53862->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  225u     IPv4             253291      0t0    TCP jp-n01.internal.cloudapp.net:60860->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  226u     IPv4             253422      0t0    TCP jp-n01.internal.cloudapp.net:38892->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  227u     IPv4             253898      0t0    TCP jp-n01.internal.cloudapp.net:46474->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  228u     IPv4             253433      0t0    TCP jp-n01.internal.cloudapp.net:59924->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  229u     IPv4             253475      0t0    TCP jp-n01.internal.cloudapp.net:51998->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  230u     IPv4             254712      0t0    TCP jp-n01.internal.cloudapp.net:34336->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  231u     IPv4             253507      0t0    TCP jp-n01.internal.cloudapp.net:52770->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  232u     IPv4             254282      0t0    TCP jp-n01.internal.cloudapp.net:57116->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  233u     IPv4             253540      0t0    TCP jp-n01.internal.cloudapp.net:54074->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  234u     IPv4             254771      0t0    TCP jp-n01.internal.cloudapp.net:55780->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  235u     IPv4             259904      0t0    TCP jp-n01.internal.cloudapp.net:47962->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  236u     IPv4             254097      0t0    TCP jp-n01.internal.cloudapp.net:51130->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  237u     IPv4             254204      0t0    TCP jp-n01.internal.cloudapp.net:33796->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  238u     IPv4             254151      0t0    TCP jp-n01.internal.cloudapp.net:53836->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  239u     IPv4             267236      0t0    TCP jp-n01.internal.cloudapp.net:33780->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  240u     IPv4             255906      0t0    TCP jp-n01.internal.cloudapp.net:53496->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  241u     IPv4             254991      0t0    TCP jp-n01.internal.cloudapp.net:45350->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  242u     IPv4             258907      0t0    TCP jp-n01.internal.cloudapp.net:36712->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  243u     IPv4             264475      0t0    TCP jp-n01.internal.cloudapp.net:34098->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  244u     IPv4             258379      0t0    TCP jp-n01.internal.cloudapp.net:39854->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  245u     IPv4             255100      0t0    TCP jp-n01.internal.cloudapp.net:40750->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  246u     IPv4             290502      0t0    TCP jp-n01.internal.cloudapp.net:34350->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  247u     IPv4             281203      0t0    TCP jp-n01.internal.cloudapp.net:44854->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  248u     IPv4             255445      0t0    TCP jp-n01.internal.cloudapp.net:43796->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  249u     IPv4             255649      0t0    TCP jp-n01.internal.cloudapp.net:58710->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  250u     IPv4             255684      0t0    TCP jp-n01.internal.cloudapp.net:43276->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
